id,day,slphrs,slpwell,weath,lteq,pss,se,ssgs_shame,ssgs_guilt,swls,pc,enthusiastic,calm,nervous,sluggish,happy,peaceful,embarrassed,sad,alert,satisfied,upset,bored,proud,relaxed,stress,depressed,excited,content,tense,disappointed,ashamed,relieved,angry,pos_activ,pos_deact,neg_activ,neg_deact,pfi_auth,pfi_hubr,evalday,posaff,negaff,affbalance,temp,hum,wind,bar,prec
114,5,8,3,1,37,2.5,4,1,1.2,5.4,5.666666667,4,6,3,2,6,3,1,1,4,6,1,3,4,5,2,1,4,6,1,2,1,6,1,4.4,5.2,1.6,1.8,4.142857143,1,0,4.8,1.7,3.1,21.4,0.54,0.7,30.54,0
114,7,8.5,4,4,31,3.75,4,1,1.2,6.2,5.833333333,4,6,1,2,5,6,1,1,1,5,1,2,4,6,1,1,3,6,1,1,1,4,1,3.4,5.8,1,1.4,3.857142857,1,0,4.6,1.2,3.4,45.3,0.52,1.1,30.3,0
115,0,8,2,0,23,3,3,1,1.4,2,5.666666667,4,2,1,5,4,7,5,2,5,3,7,5,2,4,6,4,2,4,5,6,7,3,6,3.4,4,4.8,4.4,1.857142857,1,1,3.7,4.6,-0.9,28,0.79,11,29.4,0.2
116,0,5.5,3,1,9,1.75,4,1,1,4,5.333333333,5,5,3,2,4,5,1,1,4,,1,1,5,4,6,1,5,5,3,2,1,4,1,4.6,4.75,2.8,1.4,3.428571429,1.285714286,,4.675,2.1,2.575,28,0.79,11,29.4,0.2
116,2,8,3,4,9,3,5,1,1,6,6,7,5,5,1,7,6,1,1,6,7,1,1,7,4,1,1,7,6,1,1,1,6,1,6.8,5.6,1.8,1,4.714285714,1.428571429,0,6.2,1.4,4.8,29.1,0.51,1.9,30.35,0.02
116,3,7,3,3,30,3,5,1,1,4.2,4.333333333,3,5,1,1,4,5,1,1,3,3,1,1,4,5,5,1,4,4,1,1,1,5,1,3.6,4.4,1.8,1,2.714285714,1.285714286,1,4,1.4,2.6,30.2,0.58,2.7,30.23,0
116,4,7.5,2,3,36,2.75,5,1,1,4.6,4.666666667,6,3,1,1,4,3,1,1,6,5,1,1,5,1,6,1,4,4,4,1,1,5,1,5,3.2,2.6,1,3.428571429,1.142857143,1,4.1,1.8,2.3,22.7,0.55,2.4,30.46,0
117,0,9,3,0,26,2.5,3,1,1,5.2,5.333333333,5,4,3,2,5,5,1,1,5,4,2,5,4,4,4,1,4,3,3,2,2,2,1,4.6,4,2.6,2.2,3.571428571,1,1,4.3,2.4,1.9,28,0.79,11,29.4,0.2
117,1,6,3,2,30,2.25,4,1,1,4.8,4,5,4,2,1,5,4,1,1,5,4,1,6,5,5,3,1,4,5,2,1,1,3,2,4.8,4.4,1.8,2,3.571428571,1,1,4.6,1.9,2.7,20.8,0.62,3.6,30.17,0
117,2,4,1,1,31,2.75,3,1.2,1.2,4.4,4.666666667,4,5,3,2,6,5,2,1,5,4,2,4,5,5,4,2,5,4,2,1,1,3,1,5,4.6,2.6,2,3.285714286,1,1,4.8,2.3,2.5,29.1,0.51,1.9,30.35,0.02
117,3,5,2,1,18,2.5,3,1,1,4.8,4.833333333,5,4,2,2,5,4,2,1,6,5,1,5,4,4,2,1,5,4,2,1,1,4,2,5,4.2,1.8,2,3.714285714,1,1,4.6,1.9,2.7,30.2,0.58,2.7,30.23,0
117,4,7,3,1,27,2.25,3,1,1,4,4.833333333,5,5,2,2,5,6,2,1,5,5,2,5,4,5,2,1,5,4,3,2,1,4,2,4.8,5,2.2,2.2,3.571428571,1,1,4.9,2.2,2.7,22.7,0.55,2.4,30.46,0
117,5,9,4,1,45,2.75,4,1,1.6,4,4.166666667,5,5,2,2,5,6,2,1,4,4,2,6,4,5,3,1,4,5,2,1,1,5,2,4.4,5,2.2,2.2,3.714285714,1.571428571,1,4.7,2.2,2.5,21.4,0.54,0.7,30.54,0
117,6,8,2,3,39,2,4,1,1,4.2,4.833333333,5,5,3,2,5,5,1,1,5,4,1,4,4,6,2,1,5,4,2,1,1,3,1,4.8,4.8,1.8,1.8,3.285714286,1,1,4.8,1.8,3,31.4,0.49,1,30.51,0
117,7,8,3,2,18,2,2,1.8,1,2.8,3.833333333,3,3,5,2,3,4,1,2,5,3,4,4,3,4,6,2,3,2,4,5,4,2,3,3.4,3.2,4,3,2.142857143,1,1,3.3,3.5,-0.2,45.3,0.52,1.1,30.3,0
118,0,6.5,2,0,6,2.25,3,1.2,1.2,4,4.5,3,5,2,4,3,5,3,3,4,4,3,6,4,5,3,2,3,3,3,3,3,4,3,3.4,4.4,2.8,3.6,2.428571429,2.285714286,1,3.9,3.2,0.7,28,0.79,11,29.4,0.2
118,2,9.5,4,1,3,2.25,2,1,1,1.2,3.166666667,2,3,1,3,2,3,1,1,4,3,1,3,1,3,1,1,1,2,2,4,1,2,5,2,2.8,1.2,2.4,1.571428571,1,1,2.4,1.8,0.6,29.1,0.51,1.9,30.35,0.02
118,3,8.5,3,1,3,2.5,2,1,1,3.8,4.166666667,2,4,2,3,3,4,1,1,3,4,2,3,1,4,2,1,2,4,2,2,1,3,1,2.2,4,1.8,2,2.285714286,1,1,3.1,1.9,1.2,30.2,0.58,2.7,30.23,0
118,4,7,3,0,8,2.25,3,1,1,3.8,4.333333333,2,4,1,2,3,4,1,1,2,3,1,2,1,4,2,1,2,3,2,2,1,3,1,2,3.6,1.4,1.6,1.571428571,1.142857143,1,2.8,1.5,1.3,22.7,0.55,2.4,30.46,0
118,5,0,0,1,8,1.5,2,1,1.4,1.6,4.5,2,3,2,5,2,2,2,1,2,2,1,1,1,2,4,2,1,2,3,4,1,2,2,1.6,2.2,2.4,2.6,1.714285714,1,0,1.9,2.5,-0.6,21.4,0.54,0.7,30.54,0
118,6,6,3,3,8,2.5,3,1,1,4,4.333333333,2,4,3,4,3,5,1,1,2,3,1,4,1,3,3,1,1,4,2,2,1,3,4,1.8,3.8,2,2.4,1.571428571,1,1,2.8,2.2,0.6,31.4,0.49,1,30.51,0
118,7,6,3,3,8,2.75,3,1,1,4.8,5.833333333,3,5,3,2,3,4,1,1,5,6,1,2,3,3,3,1,2,4,2,1,1,4,2,3.2,4.4,2,1.4,3.571428571,2.857142857,0,3.8,1.7,2.1,45.3,0.52,1.1,30.3,0
119,0,8,3,0,9,2,3,2,2,4.8,3.666666667,5,5,1,1,6,6,1,6,1,4,6,6,4,4,4,2,4,7,5,5,5,5,5,4,5.2,3.4,4,2.857142857,2.857142857,1,4.6,3.7,0.9,28,0.79,11,29.4,0.2
119,1,8,3,0,5,3.5,4,1,1,5.2,6.666666667,5,7,1,1,6,6,1,1,1,6,1,1,4,5,1,1,5,5,1,1,1,3,1,4.2,5.8,1,1,3.142857143,1.285714286,1,5,1,4,20.8,0.62,3.6,30.17,0
119,2,8,3,0,9,2.5,4,1,1,4,5,4,6,1,3,6,6,1,1,1,6,1,1,5,7,1,1,5,6,1,1,1,1,1,4.2,6.2,1,1.4,2.857142857,1,1,5.2,1.2,4,29.1,0.51,1.9,30.35,0.02
119,3,8,4,0,9,3.5,4,1,1,4.8,5.5,5,7,1,3,5,5,1,1,2,4,1,4,5,5,1,1,3,6,1,1,1,4,1,4,5.4,1,2,3,1,1,4.7,1.5,3.2,30.2,0.58,2.7,30.23,0
119,4,10,2,0,5,3,3,1,1,4.6,6.333333333,5,5,1,1,5,5,1,1,1,6,1,1,5,5,5,1,1,6,1,1,1,2,1,3.4,5.4,1.8,1,2,1,1,4.4,1.4,3,22.7,0.55,2.4,30.46,0
119,5,7,2,0,9,3.5,4,1,1,4,6,6,6,1,1,6,6,1,1,1,1,1,1,6,6,1,1,6,6,1,1,1,1,1,5,5,1,1,2.714285714,1,1,5,1,4,21.4,0.54,0.7,30.54,0
119,6,7,2,0,9,3.5,2,1,1,4.6,6,5,5,1,1,6,6,1,1,1,4,1,1,4,6,1,1,6,6,1,1,1,4,1,4.4,5.4,1,1,3.428571429,1,1,4.9,1,3.9,31.4,0.49,1,30.51,0
119,7,8,2,4,9,3,3,1,1,5.8,6.333333333,6,6,4,1,5,5,1,1,1,4,1,1,3,6,3,1,6,6,2,1,1,1,1,4.2,5.4,2.2,1,2.714285714,1,0,4.8,1.6,3.2,45.3,0.52,1.1,30.3,0
120,0,7,1,0,38,2.25,3,1.8,1.2,3.6,6.166666667,4,4,4,5,4,4,2,4,5,5,3,2,3,4,2,5,3,3,5,4,2,2,2,3.8,4,3.2,4,2.714285714,1.142857143,0,3.9,3.6,0.3,28,0.79,11,29.4,0.2
120,1,6.5,2,0,34,2.5,3,1.2,1.2,5.4,5.833333333,5,3,5,6,6,5,2,2,5,5,2,3,3,4,4,3,5,5,3,3,1,3,1,4.8,4.4,3.2,3.4,2.857142857,1,1,4.6,3.3,1.3,20.8,0.62,3.6,30.17,0
120,2,11,4,3,15,3,3,1.2,1,5.6,6.5,5,4,2,2,5,5,1,2,4,5,2,2,3,6,2,2,6,6,2,2,1,4,1,4.6,5.2,1.8,2,3.285714286,1,1,4.9,1.9,3,29.1,0.51,1.9,30.35,0.02
120,3,11,2,2,6,3,3,1.2,1,4.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,0.58,2.7,30.23,0
120,4,6,1,1,20,3,3,1,1,3.4,5.333333333,3,5,3,5,5,5,1,2,3,3,2,2,3,4,3,3,3,4,3,3,1,3,2,3.4,4.2,2.4,3,3.142857143,1,1,3.8,2.7,1.1,22.7,0.55,2.4,30.46,0
120,5,6.5,2,1,17,3.25,3,1,1,4.4,6.333333333,5,5,2,2,5,5,1,2,4,4,2,2,4,4,2,2,3,4,2,2,2,2,1,4.2,4.4,1.8,2,3.285714286,1,1,4.3,1.9,2.4,21.4,0.54,0.7,30.54,0
120,6,,,,,,,,,,,3,3,3,6,3,3,1,3,3,3,2,4,3,3,2,3,2,2,3,3,1,2,2,2.8,2.8,2.2,3.8,3.142857143,1,1,2.8,3,-0.2,31.4,0.49,1,30.51,0
120,7,8,3,4,19,2.5,3,1,1,5,6.5,5,5,2,3,4,4,1,3,3,4,1,1,4,5,2,3,5,5,2,2,1,2,1,4.2,4.6,1.6,2.4,3.285714286,1,0,4.4,2,2.4,45.3,0.52,1.1,30.3,0
121,0,9,3,1,31,2.5,3,1,1.4,3.8,5.5,5,6,3,2,4,5,2,1,2,3,2,4,4,5,2,2,4,4,2,2,1,2,1,3.8,4.6,2.2,2.2,2.857142857,1.571428571,1,4.2,2.2,2,28,0.79,11,29.4,0.2
121,1,5,3,1,17,2.75,3,1.2,1,3.4,4.666666667,4,3,2,2,4,5,2,2,3,3,2,4,4,6,2,2,4,4,2,2,2,2,2,3.8,4.2,2,2.4,2.857142857,1,1,4,2.2,1.8,20.8,0.62,3.6,30.17,0
121,2,10,2,3,39,3,4,1,1,4.4,5.166666667,4,3,1,2,5,4,1,1,2,3,2,2,4,5,1,1,2,3,2,2,1,2,2,3.4,3.6,1.4,1.6,3,1.142857143,1,3.5,1.5,2,29.1,0.51,1.9,30.35,0.02
121,3,9,3,1,34,2.75,4,1,1,3.2,5.5,3,5,2,3,6,5,2,1,2,4,2,2,4,6,2,1,3,3,2,1,1,2,2,3.6,4.6,2,1.6,3.285714286,1.142857143,0,4.1,1.8,2.3,30.2,0.58,2.7,30.23,0
121,4,,,,,,,,,,5,3,5,2,2,4,5,1,1,2,3,1,2,5,6,1,1,3,3,2,1,1,2,2,3.4,4.4,1.4,1.4,3.428571429,1.142857143,0,3.9,1.4,2.5,22.7,0.55,2.4,30.46,0
121,5,8,3,2,31,2.25,3,1,1,4.2,5.166666667,4,5,2,2,5,6,1,2,3,3,2,2,4,5,2,1,4,4,2,1,1,2,2,4,4.6,1.8,1.6,3.714285714,1.142857143,0,4.3,1.7,2.6,21.4,0.54,0.7,30.54,0
121,6,5,3,2,33,2.75,4,1,1,4.2,5.166666667,4,5,2,2,4,4,2,1,5,4,2,2,4,5,2,2,4,4,2,1,1,3,2,4.2,4.4,2,1.6,3.333333333,1,0,4.3,1.8,2.5,31.4,0.49,1,30.51,0
121,7,9,3,3,37,3,4,1,1,4.8,5.166666667,5,5,2,2,6,6,1,1,3,4,2,2,6,5,2,1,5,3,1,2,1,2,2,5,4.6,1.6,1.6,3.285714286,1.428571429,1,4.8,1.6,3.2,45.3,0.52,1.1,30.3,0
122,0,8,2,0,13,1.75,1,1.4,3,2,4.166666667,1,4,4,6,2,2,1,4,7,3,1,5,2,3,5,2,1,3,5,1,2,1,1,2.6,3,3.2,3.6,1.571428571,2,1,2.8,3.4,-0.6,28,0.79,11,29.4,0.2
122,1,7,2,0,18,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,4,4,0,20.8,0.62,3.6,30.17,0
122,2,10,2,2,8,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,3,4,2,4,1,4,4,3.4,3.6,3,2.857142857,1,4,3.5,0.5,29.1,0.51,1.9,30.35,0.02
122,3,10,4,2,13,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,4,4,0,30.2,0.58,2.7,30.23,0
122,4,10,3,2,8,2,3,3,3,4,4,4,4,5,3,4,4,4,1,4,4,2,6,4,4,3,1,4,4,5,3,2,4,3,4,4,3.8,2.8,3,3,0,4,3.3,0.7,22.7,0.55,2.4,30.46,0
122,5,5,1,2,21,2,3,3,3,4,4,4,4,1,7,4,4,4,3,4,4,2,4,4,4,5,2,4,4,3,5,4,4,2,4,4,3,4.2,3,3,0,4,3.6,0.4,21.4,0.54,0.7,30.54,0
122,6,7,2,2,18,2.5,3,1.8,2.2,4.2,4.166666667,4,4,3,3,4,4,3,2,4,4,1,7,6,4,5,4,4,7,3,4,2,4,3,4.4,4.6,3,4,3,3,1,4.5,3.5,1,31.4,0.49,1,30.51,0
123,0,6,3,1,9,1.75,4,1.6,2.4,4.2,3.5,6,4,7,2,5,4,3,1,5,6,5,4,5,3,6,2,7,4,3,3,2,1,1,5.6,4.2,4.8,2.4,4,1.428571429,0,4.9,3.6,1.3,28,0.79,11,29.4,0.2
123,1,8,3,2,9,2,3,1.8,2,5.4,3.5,6,2,6,1,7,1,2,3,7,7,6,1,7,2,6,3,7,5,7,5,1,7,6,6.8,3.4,5.4,2.6,4.571428571,2,1,5.1,4,1.1,20.8,0.62,3.6,30.17,0
123,2,10,4,3,3,3.25,4,1,1.4,6.2,6,6,5,2,3,7,6,2,1,4,6,2,3,7,6,2,1,5,6,2,2,1,4,1,5.8,5.8,2,2,4.285714286,1.428571429,1,5.8,2,3.8,29.1,0.51,1.9,30.35,0.02
123,3,4,1,3,5,2.75,3,1.2,1.6,4.8,3.5,7,4,5,6,7,4,1,2,5,5,2,3,7,3,4,2,7,4,3,3,1,4,2,6.6,4,3,3.2,3.285714286,1.285714286,1,5.3,3.1,2.2,30.2,0.58,2.7,30.23,0
123,4,9,4,1,9,2.25,4,1.2,1.6,6.2,4.833333333,5,6,4,1,7,6,2,2,6,7,3,4,6,6,5,1,5,6,5,4,1,3,2,5.8,6.2,3.8,2.4,4.571428571,1.571428571,1,6,3.1,2.9,22.7,0.55,2.4,30.46,0
123,5,5,2,3,18,3,4,1.4,1.2,6,4.666666667,6,3,6,3,7,5,2,1,3,6,4,2,5,5,4,2,6,7,4,2,1,3,1,5.4,5.2,4,2,3.857142857,1.714285714,1,5.3,3,2.3,21.4,0.54,0.7,30.54,0
123,6,7,4,4,9,3.5,5,1,2.2,5.6,4.333333333,6,7,5,4,6,5,2,3,7,5,2,1,5,7,2,1,6,7,3,3,1,5,1,6,6.2,2.8,2.4,4.142857143,1.857142857,0,6.1,2.6,3.5,31.4,0.49,1,30.51,0
123,7,7,3,4,14,2.5,4,2.4,1.2,4.8,4,4,5,7,6,4,5,5,6,2,4,6,1,5,5,6,2,4,5,5,6,5,4,1,3.8,4.8,5.8,4.2,3,1.857142857,0,4.3,5,-0.7,45.3,0.52,1.1,30.3,0
124,0,8,2,0,9,1.5,3,2.4,2,1.8,3.166666667,5,5,7,4,4,3,5,5,2,4,5,4,4,4,6,4,4,4,5,5,4,3,7,3.8,4,5.6,4.4,1.714285714,1,1,3.9,5,-1.1,28,0.79,11,29.4,0.2
124,2,7,2,2,3,3,4,1.4,1.2,4.2,4.833333333,6,6,4,5,6,6,2,2,4,5,2,2,4,5,2,2,6,5,2,2,2,2,2,5.2,5.4,2.4,2.6,2.857142857,1,1,5.3,2.5,2.8,29.1,0.51,1.9,30.35,0.02
124,3,7,3,1,3,2.75,4,1,1,5,4.833333333,7,6,3,3,6,6,1,6,5,5,2,4,7,6,2,2,6,6,2,2,2,2,2,6.2,5.8,2,3.4,3.571428571,1,1,6,2.7,3.3,30.2,0.58,2.7,30.23,0
124,4,9,3,0,5,1.5,3,3,1,3,3.5,3,5,5,5,3,4,5,6,4,3,6,4,3,4,7,4,3,3,5,5,5,3,7,3.2,3.8,5.6,4.8,1.142857143,1,0,3.5,5.2,-1.7,22.7,0.55,2.4,30.46,0
124,5,6,1,0,9,2.25,3,1,1,4,4.5,5,5,5,4,4,5,3,4,4,4,4,3,3,5,5,3,5,5,4,3,1,1,1,4.2,4.8,4.2,3.4,2,1,0,4.5,3.8,0.7,21.4,0.54,0.7,30.54,0
125,0,6,1,0,17,1.75,3,2.4,2.6,2,3.166666667,4,4,5,4,5,5,4,5,4,4,5,5,4,4,5,5,4,4,5,5,4,3,3,4.2,4.2,4.8,4.8,2.428571429,2.428571429,0,4.2,4.8,-0.6,28,0.79,11,29.4,0.2
125,1,8,1,0,5,1,4,2.8,2.4,3.2,3.666666667,2,3,6,6,2,3,4,4,6,4,4,2,2,2,7,7,4,3,7,4,1,2,2,3.2,3,5.6,4.6,1.857142857,1.714285714,1,3.1,5.1,-2,20.8,0.62,3.6,30.17,0
125,2,4,0,1,5,2.25,4,1.8,1.6,4.4,3.333333333,2,5,5,1,3,4,4,1,6,4,2,2,3,1,6,3,3,3,7,4,2,2,2,3.4,3.4,4.8,2.2,3.571428571,2.142857143,1,3.4,3.5,-0.1,29.1,0.51,1.9,30.35,0.02
125,3,5,1,2,0,2,3,2.4,2.4,3.6,3.333333333,2,4,4,2,2,4,3,1,5,3,3,4,2,1,6,4,2,2,7,4,2,2,2,2.6,2.8,4.6,3,3,1.857142857,1,2.7,3.8,-1.1,30.2,0.58,2.7,30.23,0
125,4,8,2,0,5,2,2,2.4,2.2,2,3.666666667,3,4,4,2,2,3,2,3,2,2,4,4,2,2,4,5,2,2,5,5,2,2,2,2.2,2.6,3.8,3.8,2.571428571,1.857142857,1,2.4,3.8,-1.4,22.7,0.55,2.4,30.46,0
125,5,7,2,2,0,2.25,3,2.4,2.4,3.4,3.666666667,3,4,5,2,2,3,2,2,2,2,3,3,2,2,4,4,2,2,5,4,2,3,2,2.2,2.6,3.8,3,2.428571429,1.857142857,1,2.4,3.4,-1,21.4,0.54,0.7,30.54,0
125,6,7,1,3,0,1.5,3,2.8,2.6,2,4.166666667,3,4,3,2,3,3,2,2,2,2,2,2,2,3,4,3,2,2,4,2,2,2,2,2.4,2.8,3,2.2,2.714285714,2,1,2.6,2.6,0,31.4,0.49,1,30.51,0
125,7,7,2,3,0,1.75,3,2.4,2.8,2.8,4,3,4,2,2,4,4,2,2,2,4,2,3,3,3,2,2,3,4,3,3,3,2,2,3,3.8,2.2,2.4,2.857142857,2,0,3.4,2.3,1.1,45.3,0.52,1.1,30.3,0
126,0,5,2,1,8,2.25,3,2.2,2.4,2.8,4.666666667,3,4,2,6,4,4,3,3,2,3,2,4,3,4,5,3,3,4,3,2,3,3,2,3,3.8,3,3.6,2.428571429,1.142857143,1,3.4,3.3,0.1,28,0.79,11,29.4,0.2
126,1,6,3,2,5,3,3,2,3,4,4.5,4,6,5,3,4,5,3,3,4,4,3,4,6,6,4,3,3,3,2,2,2,6,2,4.2,4.8,3.4,3,3.285714286,1.285714286,0,4.5,3.2,1.3,20.8,0.62,3.6,30.17,0
126,2,7,2,3,17,3.25,3,1.2,1.2,5.4,6.166666667,5,3,2,1,5,5,3,2,5,6,2,2,6,4,2,4,3,5,2,2,2,5,2,4.8,4.6,2.2,2.2,4.142857143,1.142857143,1,4.7,2.2,2.5,29.1,0.51,1.9,30.35,0.02
126,3,3,3,3,17,3,1,2,2.8,3.4,5.166666667,4,5,2,5,5,5,2,2,2,4,1,1,4,5,2,2,6,6,2,3,3,2,1,4.2,5,1.8,2.6,3.142857143,1.285714286,1,4.6,2.2,2.4,30.2,0.58,2.7,30.23,0
126,4,7,3,0,17,1.5,1,1.4,1,3,2.833333333,2,3,2,5,3,4,2,5,2,3,5,4,2,3,5,5,3,4,5,5,2,2,5,2.4,3.4,3.8,4.8,2.428571429,1,1,2.9,4.3,-1.4,22.7,0.55,2.4,30.46,0
126,6,7,3,3,17,2.25,2,1.6,1.2,5.4,5,6,4,2,1,6,5,1,1,1,4,1,3,6,4,5,3,3,4,2,3,2,5,3,4.4,4.2,2.2,2.2,3.285714286,1,0,4.3,2.2,2.1,31.4,0.49,1,30.51,0
126,7,7,2,4,3,2,2,1.4,1,4.8,5.166666667,5,4,2,2,4,5,1,1,4,4,2,2,5,5,5,2,4,3,2,3,2,5,2,4.4,4.2,2.4,2,3.142857143,1,1,4.3,2.2,2.1,45.3,0.52,1.1,30.3,0
127,0,8,3,0,30,1.75,2,1.4,1.6,2.2,5.166666667,5,5,2,3,5,5,3,2,5,4,4,3,4,5,5,4,3,4,3,4,4,3,3,4.4,4.6,3.4,3.2,3.142857143,1.285714286,1,4.5,3.3,1.2,28,0.79,11,29.4,0.2
127,1,7,2,2,28,3,4,1.6,3,4.2,6,5,6,2,2,4,4,1,3,5,3,3,2,3,4,3,3,4,4,2,3,3,2,1,4.2,4.2,2.2,2.6,2.714285714,1.285714286,1,4.2,2.4,1.8,20.8,0.62,3.6,30.17,0
127,2,8,2,1,24,2.25,4,1,2,3.8,6.666666667,6,6,2,1,5,5,1,3,6,3,3,1,4,5,2,3,5,4,1,1,2,1,1,5.2,4.6,1.8,1.8,2.285714286,1,1,4.9,1.8,3.1,29.1,0.51,1.9,30.35,0.02
127,3,6.5,1,1,15,2.25,4,1.2,1,2.8,5.833333333,3,5,2,2,5,5,1,1,3,2,1,3,3,5,4,1,3,4,4,1,1,1,1,3.4,4.2,2.4,1.6,2.428571429,1.142857143,0,3.8,2,1.8,30.2,0.58,2.7,30.23,0
127,4,8,3,1,24,1.75,3,1.2,1,4.2,5.333333333,2,3,6,2,4,5,1,1,5,2,1,3,2,3,6,1,3,3,6,1,1,4,1,3.2,3.2,4,1.6,2.285714286,1.142857143,0,3.2,2.8,0.4,22.7,0.55,2.4,30.46,0
127,7,7,2,3,42,2.5,4,1,1,5,6.666666667,6,6,1,1,5,5,1,1,5,5,1,2,4,5,1,1,5,5,2,1,1,3,1,5,5.2,1.2,1.2,3,1,0,5.1,1.2,3.9,45.3,0.52,1.1,30.3,0
128,0,7,1,0,3,1.25,2,1.8,1.6,2.4,5.5,2,4,3,7,4,3,2,2,2,3,2,5,4,2,7,5,2,4,6,5,2,2,1,2.8,3.2,4,4.8,1.714285714,1.142857143,1,3,4.4,-1.4,28,0.79,11,29.4,0.2
128,1,5,0,0,0,2.25,1,1.4,1.6,3.4,4.2,2,3,1,3,3,1,1,1,1,3,2,4,2,1,7,4,2,3,6,3,1,1,1,2,2.2,3.4,3,2.285714286,1.142857143,1,2.1,3.2,-1.1,20.8,0.62,3.6,30.17,0
129,0,10,2,0,9,2.25,3,1,1.6,4,6.333333333,3,5,3,4,5,5,1,1,4,5,1,4,6,6,1,1,3,6,2,2,1,1,1,4.2,5.4,1.6,2.4,3.714285714,1,,4.8,2,2.8,28,0.79,11,29.4,0.2
129,1,7,2,1,9,3,3,1,1,4,6.333333333,5,5,1,4,6,5,1,1,4,5,1,5,5,6,2,1,5,5,1,1,1,1,1,5,5.2,1.2,2.4,3,1,1,5.1,1.8,3.3,20.8,0.62,3.6,30.17,0
129,2,12,4,3,6,3,3,1,1,5.6,6.333333333,4,5,1,3,6,5,1,1,4,4,1,3,3,5,1,2,4,6,2,3,1,5,1,4.2,5,1.2,2.4,3.285714286,1.285714286,1,4.6,1.8,2.8,29.1,0.51,1.9,30.35,0.02
129,3,10,4,2,3,2.75,3,1.2,1.4,3.8,6.5,4,5,4,4,6,5,1,2,3,4,2,4,4,5,3,2,5,5,2,2,1,1,1,4.4,4.8,2.4,2.8,2,1,1,4.6,2.6,2,30.2,0.58,2.7,30.23,0
129,4,6,2,1,15,3,3,1.6,1,4.2,6.333333333,4,4,2,4,5,5,5,2,4,5,1,3,5,3,2,1,4,5,2,4,3,4,1,4.4,4.4,2.4,2.8,3.142857143,1,1,4.4,2.6,1.8,22.7,0.55,2.4,30.46,0
129,5,,,,15,3.25,3,1.2,1,4.8,6.333333333,5,5,1,3,5,5,1,1,4,6,1,2,6,4,3,2,5,5,4,1,1,5,3,5,5,2,1.8,4.571428571,1,1,5,1.9,3.1,21.4,0.54,0.7,30.54,0
129,6,6,2,4,17,3.25,4,1.2,1,5.8,6.666666667,5,5,2,3,4,4,1,1,4,6,1,2,6,4,3,1,3,4,1,1,1,6,3,4.4,4.6,1.6,1.6,4.428571429,1,1,4.5,1.6,2.9,31.4,0.49,1,30.51,0
130,0,5,1,0,32,2.75,4,1.4,1.2,4.4,3.833333333,6,6,6,2,4,4,2,1,5,5,2,1,5,5,6,2,5,5,6,3,2,6,3,5,5,4.4,1.8,3.857142857,3,1,5,3.1,1.9,28,0.79,11,29.4,0.2
130,1,6.5,4,2,26,2.25,4,1,1.6,5,6,6,6,2,2,6,6,6,2,5,6,3,4,5,6,5,2,5,6,5,2,2,6,3,5.4,6,4.2,2.4,3.857142857,2.428571429,1,5.7,3.3,2.4,20.8,0.62,3.6,30.17,0
130,2,7,2,4,6,3.5,4,1,1,5,5.333333333,5,5,2,2,5,5,2,2,5,5,2,2,5,5,2,2,5,5,2,2,2,5,2,5,5,2,2,3.857142857,2.714285714,1,5,2,3,29.1,0.51,1.9,30.35,0.02
130,3,12,4,3,6,3.5,4,1.2,1.2,5.4,6.333333333,6,6,6,2,6,6,2,2,6,6,2,2,6,6,2,2,6,6,2,2,2,6,2,6,6,2.8,2,4,3.142857143,1,6,2.4,3.6,30.2,0.58,2.7,30.23,0
130,4,6,1,0,35,3.5,4,1,1,4,5.666666667,6,6,2,2,6,6,2,2,6,6,2,2,6,6,2,2,6,6,2,2,2,6,2,6,6,2,2,4,3.142857143,1,6,2,4,22.7,0.55,2.4,30.46,0
130,5,3.5,0,3,,3,4,1,1,6,5.166666667,7,5,4,2,5,7,1,1,6,5,2,3,6,6,2,2,7,5,4,1,1,3,2,6.2,5.6,2.6,1.8,4.428571429,2.285714286,1,5.9,2.2,3.7,21.4,0.54,0.7,30.54,0
130,6,6.5,0,4,45,2.25,4,1.2,1,5,5.666666667,3,4,5,4,3,4,3,1,2,4,3,3,5,1,5,1,4,3,7,1,1,4,2,3.4,3.2,4.6,2,3.714285714,1.428571429,1,3.3,3.3,0,31.4,0.49,1,30.51,0
130,7,5,0,4,50,3,4,1,1,4,5.5,2,7,2,1,4,5,1,1,4,5,2,3,4,5,6,1,3,6,5,1,1,5,1,3.4,5.6,3.2,1.4,3.714285714,1.714285714,0,4.5,2.3,2.2,45.3,0.52,1.1,30.3,0
201,0,6,3,4,6,2.5,2,1,1.2,4.2,4.5,5,5,3,7,6,7,1,1,2,4,1,1,1,4,4,1,6,5,3,1,1,7,1,4,5,2.4,2.2,3,1.142857143,1,4.5,2.3,2.2,48,0.58,7,30,0.01
